entity,code,year,wheat_yield_gap,corn_yield_gap,rice_yield_gap,share_below_3_daily,kilo_cals_consumed_daily,trade_of_gdp,allocations,binary,wheat_yield_gap_lag1,wheat_yield_gap_lag2,wheat_yield_gap_lag3,corn_yield_gap_lag1,corn_yield_gap_lag2,corn_yield_gap_lag3,rice_yield_gap_lag1,rice_yield_gap_lag2,rice_yield_gap_lag3,share_below_3_daily_lag1,share_below_3_daily_lag2,share_below_3_daily_lag3,kilo_cals_consumed_daily_lag1,kilo_cals_consumed_daily_lag2,kilo_cals_consumed_daily_lag3,trade_of_gdp_lag1,trade_of_gdp_lag2,trade_of_gdp_lag3,famine_risk_score,predicted_famine
Ukraine,UKR,2008,2.4801998,4.7088995,4.2840996,0.12728716,3271.7778,94.17189,,0,3.808,3.6192,3.3043,5.4998994,5.6647997,5.0814996,4.2514997,4.7634997,5.0242,0.46176934,0.66708416,1.1141379,3224.6743,3216.0266,3179.674,88.04656,89.18105,94.64757,0.18637588100926827,1
Bolivia,BOL,2020,2.7879999,3.372,2.7986,4.2469187,2404.384,37.516434,,0,3.1107,2.7982998,3.4252,3.5203001,2.9018,3.3827,2.3559997,2.3724997,2.7907999,3.138594,4.6958623,6.4122796,2441.057,2413.3086,2380.289,45.820972,46.926197,45.57611,0.1862620780455957,1
World,OWID_WRL,1998,1.9336996,2.9539995,1.8320999,37.852707,2639.7783,45.456528,,0,1.9242997,2.0759997,2.1441996,3.2382994,3.1832995,3.5795999,1.8313,1.8643999,1.9893999,37.58953,37.943718,39.21483,2628.8784,2617.7515,2610.1233,44.83588,43.04453,42.92847,0.18581232118568983,1
Honduras,HND,2014,3.0979002,2.5029001,2.8399,20.594995,2559.68,112.9751,,0,3.0900002,3.0912,3.0979002,2.7417002,2.7805,2.7007,2.4989,0.2866001,0.48390007,20.793457,23.968513,20.084045,2610.738,2616.9543,2624.5532,116.306046,121.18822,122.2169,0.18398958958054523,1
Peru,PER,2014,4.2646,4.4798994,0.0,7.9933114,2737.0217,46.853123,,0,4.3224,4.3309,4.3481,4.3714,4.3315997,4.4533997,0.0,0.0,0.061999798,8.616563,9.527239,10.339926,2702.1614,2671.3691,2605.7793,49.787144,52.619896,55.98828,0.18213817309536903,1
Italy,ITA,2011,1.7165,0.0,3.1947994,1.264796,3646.9753,54.472214,,0,1.8079,1.9641001,1.6811001,0.63279915,1.1952,0.22739983,3.1180997,2.4458995,3.0450997,1.4104555,1.079074,0.85260284,3654.1243,3617.9841,3613.8503,51.662113,45.141476,54.214256,0.17764011233780044,1
Italy,ITA,2010,1.8079,0.63279915,3.1180997,1.4104555,3654.1243,51.662113,,0,1.9641001,1.6811001,2.1363,1.1952,0.22739983,0.48799992,2.4458995,3.0450997,2.6159992,1.079074,0.85260284,0.788204,3617.9841,3613.8503,3641.0928,45.141476,54.214256,54.82804,0.17546670708363635,1
Peru,PER,2007,4.5638003,4.8028994,0.6782994,18.893312,2443.5151,55.688114,,0,4.484,4.476,4.4328003,4.9271,5.0111,4.9666,0.48679972,0.46289968,0.91989994,21.847258,25.375208,23.548195,2407.79,2375.594,2259.0535,51.785057,47.35732,41.936077,0.17518331099661305,1
Bolivia,BOL,2016,2.8765998,3.1329,3.0771,7.1725206,2382.6685,56.401035,,0,2.5891998,3.2448,3.1932998,3.2371001,3.4581,3.4858,2.3901,2.7928,2.8966997,6.209847,5.5981646,6.7578287,2338.576,2277.8997,2287.613,67.932846,85.26447,81.23091,0.17456228117348993,1
Peru,PER,2019,4.2577,4.1555996,0.0,5.419252,2836.5437,46.943504,,0,4.2797003,4.315,4.2577,4.2036996,4.2274,4.1555996,0.0,0.050899506,0.0,6.07525,7.314062,7.469328,2793.5847,2767.563,2757.1624,48.63147,47.51355,45.38884,0.17175038692026134,1
Honduras,HND,2019,3.1038,2.5361,2.3232,18.77903,2637.183,99.45998,2559924.0,1,3.1034002,3.1029,3.1016002,2.5446,2.5277,2.5029001,2.3088,2.356,2.6791003,19.84625,19.327454,19.84204,2633.022,2613.7964,2615.325,103.55116,101.81311,99.81572,0.17105174423380515,1
Romania,ROU,2006,2.7863,6.2545996,6.0706997,11.075025,3597.8281,61.683624,,0,2.5496998,2.4696999,3.0164998,5.6129,6.6384997,6.6983,6.6933994,5.467,6.0864997,4.2488422,3.496788,18.412,3087.5198,3067.9177,2973.0857,63.205242,56.291225,51.86707,0.1702624360998198,0
Peru,PER,2012,4.3309,4.3315997,0.0,9.527239,2671.3691,52.619896,,0,4.3481,4.3976,4.3885,4.4533997,4.5401,4.611,0.061999798,0.07499981,0.0,10.339926,11.2005625,13.673301,2605.7793,2592.4116,2565.2964,55.98828,51.67281,48.11193,0.16987256889867247,0
Paraguay,PRY,2022,2.4039,1.2911,2.2307992,3.232262,3065.1274,73.73791,,0,2.5883,1.9401999,1.8499999,0.90059996,0.0,0.0,0.33739948,0.37129927,0.3699994,1.8594977,2.5551214,2.4438963,3098.446,3115.617,3103.7358,69.74227,62.760216,71.22216,0.16834404006391585,0
Tajikistan,TJK,2022,2.0629997,0.0,0.0,8.852836,2706.0093,65.43551,,0,1.9989998,2.0679998,2.0656998,0.0,0.0,0.26069927,0.0,2.0790997,5.0141997,9.067149,13.330254,15.707685,2710.877,2421.444,2084.8965,71.825935,49.937817,85.978134,0.16645125671251493,0
World,OWID_WRL,2004,1.6973996,2.4448996,1.6233001,30.324295,2666.9324,54.402477,,0,1.9885998,1.8848996,1.8982997,2.9287996,2.9991999,2.9122,1.6989999,1.7848,1.6981997,32.229572,33.80712,35.31036,2657.9585,2653.9026,2653.9727,50.847305,49.193462,49.176537,0.16434574478961872,0
Kyrgyzstan,KGZ,2017,1.1046999,3.6948,5.8030996,8.19376,2685.9194,100.61745,,0,1.0638998,1.1398997,1.8206998,3.7621002,3.8677998,4.0938,5.8514996,5.8618994,5.8683996,7.9727,10.98986,8.060649,2638.867,2683.5266,2679.0217,105.82357,110.96157,125.12618,0.1592930914509379,0
Iran,IRN,2014,2.7847,2.9292994,3.6157994,3.2981892,2934.608,45.35142,,0,3.0762,3.1818004,3.1692,3.6440997,3.8443995,2.8340993,3.6337,3.8295999,4.3982997,1.9017428,1.767114,2.257873,2909.875,2873.3174,2778.6375,47.08672,44.089348,41.219414,0.1566727579698121,0
Italy,ITA,2004,1.8801999,0.30249977,2.6082993,0.79068196,3631.626,47.26639,,0,2.8018,2.4253001,2.3367,2.3188996,0.30819988,0.27229977,2.8270998,2.9699993,3.6589994,0.8816184,1.7487727,1.2495171,3629.0461,3666.1238,3649.6704,45.994087,47.87132,50.27473,0.15640452280209916,0
Brazil,BRA,1989,2.3075,3.0017998,3.8506997,25.65102,2746.7576,14.390878,,0,2.3472,2.2346,2.5534,3.1825,3.0756998,3.4113998,3.9693997,4.2124996,4.0889997,28.141426,25.50492,16.679659,2699.7114,2703.645,2697.322,17.767244,16.262398,15.860654,0.1514739813948234,0
Greece,GRC,2014,2.3834,0.0,0.89409924,1.96773,3435.629,66.43353,,0,2.3523,2.465,2.4296,0.0,0.0,0.0,0.9635992,1.8673992,1.251399,1.5242863,2.1395428,1.4706451,3506.883,3490.9165,3499.157,62.954727,62.39421,56.292995,0.15116319448472082,0
Paraguay,PRY,2019,1.8499999,0.0,0.3699994,2.4438963,3103.7358,71.22216,,0,2.97,2.65,2.45,0.034999847,0.0,0.0,0.6699996,0.3699994,0.3699994,3.0729103,2.375072,4.169227,3111.862,3103.4253,3069.4773,72.06922,71.08013,67.759315,0.1490475186793145,0
Honduras,HND,2001,3.1098,2.8608003,2.7611,26.542213,2309.411,115.94307,,0,3.165,3.14,2.9733,3.1351,3.3043003,2.8009,4.075,3.7132,3.1572,32.1215,32.306,27.518833,2286.1401,2311.6445,2317.5012,121.502106,122.69671,121.46619,0.1486739435360695,0
Zambia,ZMB,2006,0.0,2.9186997,6.4074,71.96303,1785.334,57.85682,,0,0.0,0.0,0.0,3.2960997,3.5490997,3.9696999,5.6051,6.1238003,6.6741,68.93102,67.98157,56.623684,1839.141,1845.0139,1949.2516,70.81307,64.9165,56.250305,0.14836831465508019,0
Portugal,PRT,2011,2.1798,0.34599972,3.4144998,0.62357557,3493.823,73.007576,,0,1.9495001,1.6791999,1.0771999,1.5204997,1.7563996,2.1221995,3.4547,3.6182003,3.5781002,0.21967499,0.170344,0.34787798,3514.5735,3508.57,3539.9807,67.68924,61.492695,72.075745,0.14774490085896802,0
China,CHN,1999,1.3134,3.9853,1.4052997,58.43151,2790.9294,33.225536,,0,1.5258999,1.7412,2.0659,3.7267003,3.967,4.406,1.5377994,1.9020996,2.0238996,62.002224,76.757614,83.03197,2732.1147,2571.4824,2529.7139,33.62875,35.90864,24.225983,0.147451896730395,0
United States,USA,2010,1.3432999,0.22243595,0.0,1.2480615,3730.6794,28.219894,,0,1.4703,1.4424999,1.7553997,0.0,0.17850208,0.3416853,0.0,0.0,0.0,0.9993861,0.99974924,0.9996451,3662.3782,3720.4634,3781.1814,24.759531,29.867796,28.012018,0.14489515693006327,0
Australia,AUS,2004,1.7901999,1.5673995,1.0494995,0.7125372,3078.0828,36.950516,,0,2.883,1.9690999,2.6543999,0.94299936,2.5528994,2.3736997,0.0,0.07289982,0.5796995,0.9973307,0.99206495,0.99273145,3124.916,3067.133,3103.9082,40.1348,44.13373,37.646873,0.14422440597285324,0
Iran,IRN,2022,2.401,3.6542993,3.3853993,2.8053067,2847.2524,48.91835,,0,2.5300002,2.275,2.1913002,3.6542993,3.3986998,3.3451996,3.3039994,2.6351995,3.0133996,3.708684,4.64235,4.2802615,2865.768,2904.6929,2901.1536,42.67238,43.884468,48.59177,0.141440790672266,0
World,OWID_WRL,2000,1.9083996,3.0659995,1.7595,36.259186,2659.2173,50.304203,,0,1.8937998,1.9336996,1.9242997,2.9639997,2.9539995,3.2382994,1.7506998,1.8320999,1.8313,37.306698,37.852707,37.58953,2650.6294,2639.7783,2628.8784,45.919594,45.456528,44.83588,0.1405765813119343,0
World,OWID_WRL,1999,1.8937998,2.9639997,1.7506998,37.306698,2650.6294,45.919594,,0,1.9336996,1.9242997,2.0759997,2.9539995,3.2382994,3.1832995,1.8320999,1.8313,1.8643999,37.852707,37.58953,37.943718,2639.7783,2628.8784,2617.7515,45.456528,44.83588,43.04453,0.14028330628605323,0
Paraguay,PRY,2020,1.9401999,0.0,0.37129927,2.5551214,3115.617,62.760216,,0,1.8499999,2.97,2.65,0.0,0.034999847,0.0,0.3699994,0.6699996,0.3699994,2.4438963,3.0729103,2.375072,3103.7358,3111.862,3103.4253,71.22216,72.06922,71.08013,0.14007516265557468,0
Colombia,COL,2002,4.0947,2.5627,1.0298996,21.234781,2843.492,32.98264,,0,4.3194,4.2307997,3.6762998,2.7645001,2.7336001,3.0439,1.2827997,1.0976,1.0291,29.555029,23.918106,28.187084,2875.238,2836.447,2818.9814,33.90111,32.667084,36.14928,0.14000228614321147,0
World,OWID_WRL,2003,1.9885998,2.9287996,1.6989999,32.229572,2657.9585,50.847305,,0,1.8848996,1.8982997,1.9083996,2.9991999,2.9122,3.0659995,1.7848,1.6981997,1.7595,33.80712,35.31036,36.259186,2653.9026,2653.9727,2659.2173,49.193462,49.176537,50.304203,0.1375130120438823,0
Turkey,TUR,2006,2.3004997,1.7061,2.3326993,4.8248677,3573.0996,48.945675,,0,2.3291,2.3941996,2.5612998,1.9192996,3.4123998,3.9049997,2.2935996,2.3589993,3.6368995,6.5420976,6.5839424,10.018395,3528.3647,3517.1016,3487.8298,46.30883,48.993458,46.368156,0.13667324584235394,0
World,OWID_WRL,1994,2.1622999,3.2777,1.9888997,40.57449,2588.2222,41.223984,,0,2.1029997,2.1059997,2.1985998,3.7591996,3.4832997,3.6899996,2.034,2.062,2.113,41.93418,42.433163,43.08289,2566.9763,2565.3564,2557.8862,40.281494,40.749634,37.880108,0.13405785442800805,0
Brazil,BRA,1995,2.458,2.4594998,3.3831997,19.514116,2814.711,16.98446,,0,2.5175,2.5705,2.846,2.5278997,2.7771997,3.1864998,3.6587996,3.8150997,4.0697,28.199799,29.404222,30.337528,2777.829,2776.8,2728.2024,19.599321,19.253374,15.155599,0.13163408681042343,0
Peru,PER,2013,4.3224,4.3714,0.0,8.616563,2702.1614,49.787144,,0,4.3309,4.3481,4.3976,4.3315997,4.4533997,4.5401,0.0,0.061999798,0.07499981,9.527239,10.339926,11.2005625,2671.3691,2605.7793,2592.4116,52.619896,55.98828,51.67281,0.13062792866397846,0
Spain,ESP,2015,1.7163997,0.0,1.6196995,1.054392,3203.251,63.582043,,0,1.6593995,0.9952998,2.2681997,0.0,0.0,0.0,1.5714993,1.5797992,1.3960996,0.947536,1.309105,1.0190789,3175.6582,3220.0076,3196.2927,63.39926,61.668774,60.554035,0.13010636631678157,0
South Africa,ZAF,2010,1.3976998,2.9463997,6.6417994,29.539618,2834.5847,50.406086,,0,1.1123998,1.5934999,1.3603001,3.0826998,3.9848995,4.7707996,6.6953993,6.7813993,6.931199,30.27811,42.112843,47.91,2875.5134,2877.139,2744.4092,65.974525,47.42778,46.220722,0.12976253377413074,0
Australia,AUS,2001,1.9690999,2.5528994,0.07289982,0.99206495,3067.133,44.13373,,0,2.6543999,2.2113,2.4204998,2.3736997,3.0090995,4.3671,0.5796995,1.0809994,2.2863998,0.99273145,0.744275,1.0013098,3103.9082,3129.5898,3112.182,37.646873,32.02353,32.449203,0.12868246462288643,0
Greece,GRC,2013,2.3523,0.0,0.9635992,1.5242863,3506.883,62.954727,,0,2.465,2.4296,2.5256002,0.0,0.0,0.0,1.8673992,1.251399,2.4316998,2.1395428,1.4706451,1.0666922,3490.9165,3499.157,3502.4998,62.39421,56.292995,50.92252,0.1283080127924146,0
Ukraine,UKR,2015,2.2707999,3.6873994,4.0272994,0.2730814,3023.196,107.80662,,0,2.1381001,2.7568998,3.3501,3.2410994,2.9880996,4.605399,4.381799,3.3761997,3.1762,0.026385983,0.05296205,0.13678427,3085.3872,3111.2046,3121.913,100.69178,94.00167,102.62279,0.12735446193268168,0
Portugal,PRT,2012,2.3034,0.14579964,3.3005,0.8823911,3463.491,75.94111,,0,2.1798,1.9495001,1.6791999,0.34599972,1.5204997,1.7563996,3.4144998,3.4547,3.6182003,0.62357557,0.21967499,0.170344,3493.823,3514.5735,3508.57,73.007576,67.68924,61.492695,0.12693338332320725,0
World,OWID_WRL,2005,1.8112998,2.5708995,1.5626001,28.369513,2677.8682,56.447548,,0,1.6973996,1.9885998,1.8848996,2.4448996,2.9287996,2.9991999,1.6233001,1.6989999,1.7848,30.324295,32.229572,33.80712,2666.9324,2657.9585,2653.9026,54.402477,50.847305,49.193462,0.12393439452537874,0
Iran,IRN,2015,2.5141,2.9969993,3.5400996,2.99278,2912.9822,39.42259,,0,2.7847,3.0762,3.1818004,2.9292994,3.6440997,3.8443995,3.6157994,3.6337,3.8295999,3.2981892,1.9017428,1.767114,2934.608,2909.875,2873.3174,45.35142,47.08672,44.089348,0.12348849605951316,0
Portugal,PRT,2018,0.78620005,0.0,3.8216,0.3823886,3454.7327,86.735695,,0,1.3258002,1.0235,1.3568001,0.0,0.4305992,0.0,3.0887995,3.4922996,2.9545999,0.44082943,0.41006288,0.7302582,3428.358,3402.173,3463.7383,84.80779,79.52235,80.634674,0.12292984087195807,0
Peru,PER,2009,4.3885,4.611,0.0,13.673301,2565.2964,48.11193,,0,4.4361,4.5638003,4.484,4.6727,4.8028994,4.9271,0.051099777,0.6782994,0.48679972,15.808908,18.893312,21.847258,2516.82,2443.5151,2407.79,58.43377,55.688114,51.785057,0.12229435698218107,0
Turkey,TUR,2018,1.9159997,0.0,1.5355992,0.99603695,3716.2178,62.825134,,0,1.8539996,1.9529998,1.7796996,0.0,0.0,0.0,1.1411991,1.4327989,1.4190993,1.1253557,0.8960857,1.3328121,3699.1553,3652.14,3698.7979,56.13566,48.870182,51.874924,0.12004521751085905,0
Brazil,BRA,2016,0.84489965,0.77229977,0.48569965,6.4787097,3280.2747,24.533682,,0,1.7721999,1.7911999,1.2508998,0.0,0.0,0.0,0.19749975,0.74869967,0.9428997,5.3538465,4.735745,5.3788605,3299.9934,3354.3137,3311.1294,26.953627,24.685406,25.785957,0.11819293151508868,0
Turkey,TUR,2009,2.0935998,1.7322001,1.5834994,2.9779794,3559.8455,47.03914,,0,2.3148997,2.4924998,2.3004997,1.7212,2.0818996,1.7061,1.7883992,2.4515996,2.3326993,3.2701719,3.9673734,4.8248677,3534.8,3565.682,3573.0996,50.76125,48.02747,48.945675,0.11809560288727583,0
Italy,ITA,1986,2.6472,2.2568998,3.3055997,0.24690011,3490.884,36.08019,,0,2.4780002,2.9345,2.8541002,2.8540998,2.9759998,3.0491,3.6474996,3.6443996,3.5317993,0.24595003,0.21823193,0.23414682,3400.9216,3350.4724,3380.4868,42.338085,40.09728,43.40824,0.11785772670007369,0
Turkey,TUR,2015,1.7796996,0.0,1.4190993,1.3328121,3698.7979,51.874924,,0,2.2305999,1.8148997,1.9876997,0.0,0.0,1.5273995,1.7206993,1.2219992,2.0060992,1.0181623,1.5183681,1.7021613,3666.4033,3708.5322,3694.2478,54.306774,53.06835,53.327763,0.11763514538082659,0
Venezuela,VEN,2004,1.6199996,0.42989993,0.069699764,22.75986,2484.4463,55.367455,,0,1.6395998,1.6199996,1.8762999,0.44739985,0.76919985,0.43139982,0.0291996,0.0,0.034499645,27.116314,22.137087,14.738451,2406.0732,2209.134,2497.9583,50.577007,48.57571,42.14127,0.11542011853635795,0
Portugal,PRT,2022,1.3858001,0.0,3.5931,0.22474506,3461.207,101.36414,,0,0.95710015,0.60960007,0.6786001,0.0,0.0,0.0,3.3088999,4.1808996,3.6982002,0.3274342,0.6367835,0.18491471,3490.419,3476.2546,3466.9922,85.87354,76.508644,86.77099,0.11522737414402881,0
Ukraine,UKR,2010,3.4683998,4.885299,4.3187995,0.13373865,3097.0466,95.72973,,0,3.057,2.4801998,3.808,4.3804994,4.7088995,5.4998994,3.5372996,4.2840996,4.2514997,0.31702265,0.12728716,0.46176934,3149.7148,3271.7778,3224.6743,87.476166,94.17189,88.04656,0.11357416721500989,0
Thailand,THA,2013,2.67,0.0,1.3736997,0.21261503,2722.8406,132.46228,,0,3.0504,3.0066,3.0414,0.0,0.0,0.0,1.3334999,1.3332999,1.5278997,0.38783246,0.30310607,0.7086167,2752.7222,2730.8213,2742.8875,137.67494,139.6754,127.25053,0.11320598778511018,0
World,OWID_WRL,1996,2.0759997,3.1832995,1.8643999,37.943718,2617.7515,43.04453,,0,2.1441996,2.1622999,2.1029997,3.5795999,3.2777,3.7591996,1.9893999,1.9888997,2.034,39.21483,40.57449,41.93418,2610.1233,2588.2222,2566.9763,42.92847,41.223984,40.281494,0.11248716912916637,0
Chile,CHL,2013,0.0,0.0,2.8348994,0.78041244,2939.3135,65.14329,,0,0.0,1.4390998,1.0598998,0.0,0.06440067,0.0,3.8501,3.6637,3.3103995,1.6561191,2.6483011,3.3363516,2902.8323,2888.9856,2956.2485,72.48164,66.68603,73.71163,0.11227886805061318,0
Japan,JPN,2011,3.7213998,6.4082994,0.13379955,0.47798735,2661.396,30.194962,,0,4.4888,4.0133,3.0296998,6.4241,6.4515,6.443,0.2723999,0.25779963,0.0013999939,0.6889292,0.85564184,0.98586017,2653.3862,2657.4827,2716.144,28.498472,24.390167,34.129475,0.11116374810621671,0
Kyrgyzstan,KGZ,2015,1.1398997,3.8677998,5.8618994,10.98986,2683.5266,110.96157,,0,1.8206998,1.1445999,1.8348999,4.0938,3.9575,4.0435,5.8683996,5.9262,6.1481,8.060649,13.473587,10.505858,2679.0217,2696.502,2706.0945,125.12618,134.02678,139.67593,0.11087316018942059,0
Bolivia,BOL,2007,3.389,3.5145,3.4888997,12.068799,2162.7737,76.06191,,0,3.1987,3.2359,3.2434998,3.0228999,3.4441001,3.9155002,2.9088,3.0159998,3.3828998,15.90901,18.68031,13.245265,2157.9377,2104.7046,2047.3685,74.53785,67.641945,57.464268,0.10881974332037264,0
Ukraine,UKR,2003,3.2115,5.9430995,5.62,3.2376096,3019.9019,102.59018,,0,3.1045,3.8507,3.1801,5.8833,6.6635,6.4792995,5.3806,5.8181996,5.7290998,6.2564626,15.238777,14.498,3018.177,2780.833,2852.0852,95.99467,93.85664,97.2297,0.107167123107506,0
Brazil,BRA,2015,1.7721999,0.0,0.19749975,5.3538465,3299.9934,26.953627,,0,1.7911999,1.2508998,1.6899998,0.0,0.0,0.054299355,0.74869967,0.9428997,1.1639996,4.735745,5.3788605,6.3941836,3354.3137,3311.1294,3300.0225,24.685406,25.785957,25.114273,0.10715680555675275,0
Thailand,THA,2012,3.0504,0.0,1.3334999,0.38783246,2752.7222,137.67494,,0,3.0066,3.0414,3.0717,0.0,0.0,0.0,1.3332999,1.5278997,1.6120999,0.30310607,0.7086167,0.7856127,2730.8213,2742.8875,2659.989,139.6754,127.25053,119.26942,0.1068973656213053,0
Paraguay,PRY,2015,2.7514,0.0,0.26869965,4.2111597,3096.1138,66.91506,,0,3.15,2.05,2.049,1.0300002,1.0300002,1.9350002,0.2699995,0.6699996,2.0199995,4.26679,4.1128507,6.437838,3136.7341,3122.524,3060.0212,69.083725,73.36987,74.76496,0.10641549777566123,0
Spain,ESP,2004,1.3771996,0.0,2.1684995,1.0159495,3206.6165,54.47952,,0,1.7163997,1.5402997,2.5412998,0.97920036,0.80429935,0.5391998,2.0933995,2.3038993,1.8311996,0.90824413,0.91269135,0.720118,3258.9514,3299.6497,3260.1687,53.43579,60.121624,54.696915,0.10638478680240408,0
Greece,GRC,2009,2.3864,0.0,1.6917992,0.6387006,3501.8235,46.37796,,0,2.3531,2.8947,2.8441,0.0,0.0,0.0,1.9868994,1.7262993,1.6462989,0.36503983,0.6173905,0.65323144,3520.946,3517.7585,3496.6714,57.10528,54.52568,51.104748,0.10627252563757394,0
Turkey,TUR,2005,2.3291,1.9192996,2.2935996,6.5420976,3528.3647,46.30883,,0,2.3941996,2.5612998,2.5593996,3.4123998,3.9049997,4.7037,2.3589993,3.6368995,3.3407993,6.5839424,10.018395,7.626911,3517.1016,3487.8298,3497.9653,48.993458,46.368156,48.10261,0.10600700899631599,0
Australia,AUS,2020,2.3219,0.10879946,0.0,0.9892079,3468.427,44.499565,,0,1.8721998,1.8156998,1.7838998,0.0,0.0,0.0,0.0,0.0,0.0,0.49709398,0.49874178,0.4984838,3450.4666,3517.4314,3514.5686,43.573227,40.813404,42.29931,0.10527253127205077,0
Italy,ITA,1987,2.5110002,2.2988997,3.6271996,1.1774479,3519.731,35.48083,,0,2.6472,2.4780002,2.9345,2.2568998,2.8540998,2.9759998,3.3055997,3.6474996,3.6443996,0.24690011,0.24595003,0.21823193,3490.884,3400.9216,3350.4724,36.08019,42.338085,40.09728,0.10524289655907056,0
Spain,ESP,2013,0.9952998,0.0,1.5797992,1.309105,3220.0076,61.668774,,0,2.2681997,1.1924996,1.5901997,0.0,0.0,0.0,1.3960996,1.7899995,1.7763996,1.0190789,1.2902318,0.74951375,3196.2927,3201.4238,3181.8904,60.554035,58.51182,52.69337,0.10449724094245709,0
Peru,PER,2006,4.484,4.9271,0.48679972,21.847258,2407.79,51.785057,,0,4.476,4.4328003,4.4421,5.0111,4.9666,4.8617997,0.46289968,0.91989994,0.5657997,25.375208,23.548195,22.456728,2375.594,2259.0535,2236.0845,47.35732,41.936077,37.62461,0.09990119981271398,0
Spain,ESP,1999,2.5412998,0.5391998,1.8311996,0.720118,3260.1687,54.696915,,0,1.7975998,2.3901997,1.6383996,0.54690075,0.8699007,1.4892006,2.3042994,2.5404997,2.3862,0.95270455,0.9859978,1.4911164,3264.091,3235.0332,3296.649,52.730312,51.22714,46.297752,0.09844453477660146,0
Italy,ITA,2017,1.6938,0.43330002,2.4146996,1.5411754,3530.8596,57.582993,,0,1.3470001,1.622,1.7393,0.0,0.074599266,0.0,2.4602995,2.5614996,2.9251995,1.7778952,2.0502882,1.4488131,3522.0305,3521.3325,3514.61,54.432148,55.435684,54.45453,0.09662129630841367,0
Paraguay,PRY,2011,2.1451,1.1101999,1.7763996,8.943326,3122.53,78.49213,,0,2.15,2.55,2.5514,1.1148,2.63,2.1496003,1.6701999,2.6699996,2.6979995,9.382184,9.129017,7.9131575,3080.4202,2829.2239,2816.0762,81.25752,70.84198,80.77757,0.09633676180879414,0
Paraguay,PRY,2008,2.5514,2.1496003,2.6979995,7.9131575,2816.0762,80.77757,,0,2.15,2.9514,2.4582,2.26,2.3471003,2.9550002,3.8747997,3.9699996,3.9251995,12.561173,14.076844,10.052331,2833.6768,2863.742,2812.1511,79.00114,84.73353,85.021965,0.09460273464574435,0
Brazil,BRA,2014,1.7911999,0.0,0.74869967,4.735745,3354.3137,24.685406,,0,1.2508998,1.6899998,1.3397999,0.0,0.054299355,0.84929943,0.9428997,1.1639996,1.0543995,5.3788605,6.3941836,7.11855,3311.1294,3300.0225,3348.8525,25.785957,25.114273,23.934404,0.09386839476470982,0
World,OWID_WRL,2010,1.6678996,2.2327995,1.3259997,20.982952,2788.56,56.415947,,0,1.6043997,1.5774996,1.8245997,2.2403994,2.3204994,2.4072995,1.3073997,1.3515,1.4225998,23.04694,24.132984,25.313198,2727.4556,2730.8528,2716.6968,52.08099,60.569813,58.966377,0.09309080409538648,0
Turkey,TUR,2022,1.6683996,0.0,1.4768991,0.5295797,3784.9302,79.89827,,0,1.9950998,1.6952999,1.8788996,0.015399933,0.0,0.0,1.6364994,1.544899,1.4497991,0.9449698,1.1410935,1.2772818,3745.701,3743.0295,3718.4788,69.608894,60.389854,62.57846,0.0920736460011478,0
United States,USA,1979,2.162,2.9275017,2.2752,0.7496049,3219.182,18.376163,,0,2.3463998,2.3971,2.4225,3.4609833,4.101161,4.2768965,2.4042993,2.4849997,2.2031999,0.7489869,0.499499,0.7443531,3159.7998,3139.4736,3167.3796,16.972834,16.417894,16.048845,0.09203405486130815,0
World,OWID_WRL,2001,1.8982997,2.9122,1.6981997,35.31036,2653.9727,49.176537,,0,1.9083996,1.8937998,1.9336996,3.0659995,2.9639997,2.9539995,1.7595,1.7506998,1.8320999,36.259186,37.306698,37.852707,2659.2173,2650.6294,2639.7783,50.304203,45.919594,45.456528,0.09134291428949856,0
United States,USA,1997,1.8025999,1.8479862,0.82009983,0.74906164,3663.1804,23.428322,,0,2.0211,2.0535,1.9329998,1.8228812,2.6764517,1.1011114,0.5706997,1.1292992,0.7448993,0.7485454,0.7477349,0.74711955,3591.9172,3577.7869,3659.4114,22.687073,22.453382,21.05546,0.09126157787082989,0
United States,USA,1990,1.8032999,2.362639,1.2324996,0.49714324,3508.628,19.815067,,0,2.2576,2.1687,1.9269998,2.5007162,4.490289,2.2810473,0.9833994,1.2498994,1.2028995,0.49920124,0.4992039,0.49927145,3450.2002,3471.6118,3459.414,19.415112,19.0701,17.973581,0.09102875579632949,0
Brazil,BRA,2011,1.3397999,0.84929943,1.0543995,7.11855,3348.8525,23.934404,,0,1.9198,1.4503,1.7801001,1.3454998,0.97999954,1.2747998,1.5450997,1.7188997,2.1239996,8.444493,9.121086,10.79048,3189.2578,3201.35,3129.798,22.105976,27.25757,25.292612,0.09044918624420202,0
Turkey,TUR,2021,1.9950998,0.015399933,1.6364994,0.9449698,3745.701,69.608894,,0,1.6952999,1.8788996,1.9159997,0.0,0.0,0.0,1.544899,1.4497991,1.5355992,1.1410935,1.2772818,0.99603695,3743.0295,3718.4788,3716.2178,60.389854,62.57846,62.825134,0.09033055791484397,0
